id,chapter_title,paragraph,quote,source_url,created_at,title,content
1552,CHAPTER I,"To save the honour of the throne the Government
was obliged to descend into the arena and fight the
forces arrayed against it. The attention of the
civilized world was thus riveted on the trial, which lasted
nine months. No detail was kept secret, accounts
were published daily in which the slightest incident
was recorded. France and Europe were inundated
with libels and calumnies in which the reputations of
all concerned were torn to shreds.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1553,CHAPTER I,[Pg 228],,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1554,CHAPTER I,"Throw enough mud and some of it is sure to stick.
It took more than half a century to cleanse the honour
of Marie Antoinette of all suspicion of connivance in
the theft of the necklace.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1555,CHAPTER I,"The mistrust that mystery and magic always
inspire made Cagliostro with his fantastic personality
an easy target for calumny. After having been riddled
with abuse till he was unrecognizable, prejudice, the
foster-child of calumny, proceeded to lynch him, so to
speak. For over one hundred years his character has
dangled on the gibbet of infamy, upon which thesbirriof tradition have inscribed a curse on any one
who shall attempt to cut him down.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1556,CHAPTER I,"His fate has been his fame. He is remembered in
history, not so much for anything he did, as for what
was done to him. The Diamond Necklace Affair, in
which the oldrégimeand the new met in their duel to
the death, was Cagliostro’s damnation. In judging
him to-day, it is absolutely essential to bear in mind
the unparalleled lack of scruple with which the Government
and its enemies contested this trial.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1557,CHAPTER I,II,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1558,CHAPTER I,"Implicated in her swindle by the Countess de
Lamotte, to whose accusations his close intimacy with
the Cardinal gave weight, Cagliostro was arrested
at seven in the morning by Inspector Brugnière,
accompanied by Commissary Chesnon and eight
policemen.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1559,CHAPTER I,"“He desired me,” says Cagliostro, who has described
his arrest in detail, “to deliver up my keys, and compelled
me to open my bureau, which I did. There[Pg 229]were in it several of my remedies, amongst the rest six
bottles of a precious cordial. Brugnière seized on
whatever he took a fancy to, and the catchpoles he
had brought with him followed his example. The
only favour I asked was that I might be permitted to
go in my own carriage to the place of my destination.
This was refused. I then requested to be allowed the
use of a cab; this also was denied. Proud of making
a show of his prey to the thronging multitude, Brugnière
insisted on my walking part of the way; and although
I was perfectly submissive and did not make the least
shadow of resistance he laid hold of me by the collar.
In this way, closely surrounded by foursbirri, I was
dragged along the Boulevards as far as the Rue
Notre-Dame-de-Nazareth, where a cab appearing, I
was mercifully thrust into it and driven the rest of the
way to the Bastille.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1574,CHAPTER I,III,,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1587,CHAPTER I,"“The Muphti, who often visited me, always treated
me with great goodness and seemed to entertain the
highest regard for my governor. The latter instructed
me in most of the Eastern languages. He would often
converse with me on the pyramids of Egypt, on those
vast subterraneous caves dug out by the ancient
Egyptians, to be the repository of human knowledge
and to shelter the precious trust from the injuries
of time.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1560,CHAPTER I,"The admiration amounting almost to veneration
that Cagliostro inspired was shared only by his followers—of
whom, however, he could count several thousands,
it is said, in Paris. On the other hand, the curiosity
which he had excited was general and anything but
reverent. The exaggerated enthusiasm of his followers,
the incredible stories related of him, and the
extreme seriousness with which he took himself made
him ridiculous. If he was the chief subject of conversation
in all classes in Paris, it was as a subject of
mirth. In the drama of the Necklace Affair it was to
him that the public looked to supply the comic relief.
He was by common consent the clown, the funny man
of the play, so to speak. He had but to appear on
the scene to raise a laugh, his slightest gesture produced
a roar, when he spoke he convulsed the house.[Pg 230]But to Cagliostro his rôle was very far from comic.
The consciousness of innocence is not necessarily a
consolation in adversity. It poisons as often as it
stimulates—according to the temperament. Cagliostro
was utterly crushed by the blow that had fallen on
him. The gloom of the Bastille, which the popular
imagination haunted by old legends made deeper than
it was, seemed to chill his very soul. He who had
faced with “a front of brass” all the previous dangers
and humiliations of his agitated existence was for the
first time cowed. Illuminist, Egyptian Mason, Mystic
Regenerator of Mankind—Revolutionist, in a word—he
had no confidence in the justice of the power into
whose hands he had fallen. He believed that he
would be forgotten in his dungeon like so many
others.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1561,CHAPTER I,"The severity with which he was treated was
calculated to justify his fears.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1562,CHAPTER I,"“Were I left to choose,” he says, “between an
ignominious death, and six months in the Bastille, I
would say without hesitation, ‘Lead me on to the
scaffold.’”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1563,CHAPTER I,"For five months he was not only in ignorance, but
purposely misinformed, as to what was transpiring
without his prison. During this time the beautiful
Countess, less rigorously guarded, was confined near
him without his knowledge. As soon as Brugnière
had carried off her husband, Chesnon and the police,
who had remained behind after searching for incriminating
documents which they did not find, attached
seals to the house and carried her off too, “half dead
with fear,” to the Bastille. In response to Cagliostro’s
repeated inquiries as to whether she shared his[Pg 231]captivity, as he feared, his jailers “swore by their
honour and God that she was not in the Bastille.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1564,CHAPTER I,"This deception was even carried to the length of
permitting him to write letters to her which never
reached her, and to receive replies which she never
wrote, “in which she assured him that she was taking
steps to restore him to freedom.” As the Countess
Cagliostro could not write, a friend was supposed to
write the letters for her. In the same way if he
wanted clothes or linen he would dispatch a line to
his wife, and an official would go to his house and
fetch what he required, bringing back a letter from
the Countess calculated to make him believe that they
had been sent by her.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1565,CHAPTER I,"At the same time the Cardinal was living in almost
as much comfort as if he had been in his own palace.
He occupied a spacious apartment, had three of his
servants to wait on him, and saw as many people as
he wished. The number of his visitors was so great
that the drawbridge of the Bastille was kept lowered
throughout the day. On one occasion he even “gave
a dinner of twenty covers.”",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
1566,CHAPTER I,"As money—and Cagliostro had plenty of it—like
rank, was able to purchase equal consideration in the
Bastille, the contrast in the treatment of the two
prisoners almost warrants the supposition that the
jailers derived no little amusement from making sport
of the sufferings of one who was alleged to be immune
from those ills to which mere clay is prone. There
are many people to whom a weeping Pierrot is as
funny as a laughing one.",,https://www.gutenberg.org/cache/epub/74618/pg74618-images.html,,CAGLIOSTRO,
